Function: strcmp
Variant: default
                                    generic_strcmp	__strcmp_lsx	__strcmp_aligned
========================================================================================================================
  length=6, align1=8191, align2=8192:         0.84	        0.68 ( 19.04%)	        0.86 ( -2.38%)	
    length=6, align1=16378, align2=0:         1.40	        0.68 ( 51.43%)	        0.86 ( 38.58%)	
    length=6, align1=0, align2=16378:         0.84	        0.68 ( 19.04%)	        0.88 ( -5.25%)	
    length=6, align1=16368, align2=0:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.39%)	
    length=6, align1=0, align2=16368:         0.52	        0.44 ( 15.40%)	        0.44 ( 15.38%)	
length=6, align1=16368, align2=16376:         0.52	        0.56 ( -7.71%)	        0.44 ( 15.40%)	
length=6, align1=16376, align2=16368:         0.52	        0.56 ( -7.72%)	        0.44 ( 15.39%)	
    length=6, align1=16352, align2=0:         0.52	        0.44 ( 15.37%)	        0.44 ( 15.37%)	
    length=6, align1=0, align2=16352:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.38%)	
length=6, align1=16352, align2=16368:         0.53	        0.44 ( 16.67%)	        0.44 ( 16.69%)	
length=6, align1=16368, align2=16352:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.38%)	
    length=6, align1=16336, align2=0:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.39%)	
    length=6, align1=0, align2=16336:         0.52	        0.44 ( 15.80%)	        0.44 ( 15.80%)	
length=6, align1=16336, align2=16360:         0.52	        0.56 ( -7.70%)	        0.44 ( 15.39%)	
length=6, align1=16360, align2=16336:         0.52	        0.56 ( -7.72%)	        0.44 ( 15.40%)	
    length=6, align1=16320, align2=0:         0.52	        0.44 ( 15.36%)	        0.44 ( 15.38%)	
    length=6, align1=0, align2=16320:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.39%)	
length=6, align1=16320, align2=16352:         0.52	        0.45 ( 14.08%)	        0.44 ( 15.08%)	
length=6, align1=16352, align2=16320:         0.54	        0.44 ( 18.94%)	        0.44 ( 19.05%)	
    length=6, align1=16304, align2=0:         0.52	        0.44 ( 15.36%)	        0.44 ( 15.38%)	
    length=6, align1=0, align2=16304:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.38%)	
length=6, align1=16304, align2=16344:         0.52	        0.56 ( -7.96%)	        0.44 ( 15.39%)	
length=6, align1=16344, align2=16304:         0.52	        0.56 ( -7.71%)	        0.44 ( 15.39%)	
    length=6, align1=16288, align2=0:         0.52	        0.44 ( 15.37%)	        0.44 ( 15.39%)	
    length=6, align1=0, align2=16288:         0.52	        0.44 ( 15.37%)	        0.44 ( 15.39%)	
length=6, align1=16288, align2=16336:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.39%)	
length=6, align1=16336, align2=16288:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.39%)	
    length=6, align1=16272, align2=0:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.36%)	
    length=6, align1=0, align2=16272:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.37%)	
length=6, align1=16272, align2=16328:         0.52	        0.56 ( -7.99%)	        0.44 ( 15.39%)	
length=6, align1=16328, align2=16272:         0.52	        0.56 ( -7.71%)	        0.44 ( 15.39%)	
        length=7, align1=0, align2=0:         0.44	        0.44 (  0.06%)	        0.48 ( -9.09%)	
        length=7, align1=7, align2=0:         0.84	        0.56 ( 33.34%)	        0.86 ( -2.45%)	
        length=7, align1=0, align2=7:         0.69	        0.58 ( 16.80%)	        0.86 (-23.87%)	
  length=7, align1=8192, align2=8191:         0.69	        0.68 (  1.92%)	        0.86 (-24.03%)	
  length=7, align1=8191, align2=8192:         0.84	        0.68 ( 19.11%)	        0.86 ( -2.29%)	
    length=7, align1=16377, align2=0:         1.52	        0.68 ( 55.26%)	        0.86 ( 43.43%)	
    length=7, align1=0, align2=16377:         0.70	        0.68 (  2.53%)	        0.86 (-23.27%)	
    length=7, align1=16368, align2=0:         0.44	        0.44 ( -0.47%)	        0.48 ( -9.10%)	
    length=7, align1=0, align2=16368:         0.44	        0.44 (  0.00%)	        0.48 ( -9.10%)	
length=7, align1=16368, align2=16376:         0.44	        0.64 (-45.47%)	        0.48 ( -9.08%)	
length=7, align1=16376, align2=16368:         0.44	        0.64 (-45.44%)	        0.48 ( -9.07%)	
    length=7, align1=16352, align2=0:         0.44	        0.44 ( -0.49%)	        0.48 ( -9.10%)	
    length=7, align1=0, align2=16352:         0.44	        0.44 (  0.00%)	        0.48 ( -9.08%)	
length=7, align1=16352, align2=16368:         0.44	        0.44 (  0.00%)	        0.48 ( -9.08%)	
length=7, align1=16368, align2=16352:         0.47	        0.44 (  5.41%)	        0.48 ( -3.20%)	
    length=7, align1=16336, align2=0:         0.44	        0.44 (  0.00%)	        0.48 ( -9.08%)	
    length=7, align1=0, align2=16336:         0.44	        0.44 (  0.30%)	        0.48 ( -8.75%)	
length=7, align1=16336, align2=16360:         0.44	        0.64 (-45.46%)	        0.48 ( -9.08%)	
length=7, align1=16360, align2=16336:         0.44	        0.64 (-45.46%)	        0.48 ( -9.08%)	
    length=7, align1=16320, align2=0:         0.44	        0.44 ( -0.03%)	        0.48 ( -9.10%)	
    length=7, align1=0, align2=16320:         0.44	        0.44 (  0.00%)	        0.48 ( -9.08%)	
length=7, align1=16320, align2=16352:         0.44	        0.44 (  0.00%)	        0.48 ( -9.08%)	
length=7, align1=16352, align2=16320:         0.44	        0.44 (  0.01%)	        0.48 ( -9.07%)	
    length=7, align1=16304, align2=0:         0.44	        0.44 (  0.00%)	        0.48 ( -9.08%)	
    length=7, align1=0, align2=16304:         0.44	        0.44 (  0.00%)	        0.48 ( -9.53%)	
length=7, align1=16304, align2=16344:         0.44	        0.64 (-45.46%)	        0.48 ( -9.07%)	
length=7, align1=16344, align2=16304:         0.44	        0.64 (-45.44%)	        0.48 ( -9.07%)	
    length=7, align1=16288, align2=0:         0.44	        0.44 (  0.00%)	        0.48 ( -9.33%)	
    length=7, align1=0, align2=16288:         0.44	        0.44 (  0.00%)	        0.48 ( -9.07%)	
length=7, align1=16288, align2=16336:         0.44	        0.44 (  0.00%)	        0.51 (-16.34%)	
length=7, align1=16336, align2=16288:         0.44	        0.44 (  0.01%)	        0.48 ( -9.07%)	
    length=7, align1=16272, align2=0:         0.44	        0.44 (  0.00%)	        0.48 ( -9.08%)	
    length=7, align1=0, align2=16272:         0.44	        0.44 ( -0.01%)	        0.48 ( -9.08%)	
length=7, align1=16272, align2=16328:         0.44	        0.64 (-45.64%)	        0.48 ( -9.10%)	
length=7, align1=16328, align2=16272:         0.44	        0.64 (-45.44%)	        0.48 ( -9.07%)	
        length=8, align1=0, align2=0:         0.82	        0.44 ( 46.35%)	        0.50 ( 39.02%)	
        length=8, align1=8, align2=0:         0.82	        0.68 ( 16.99%)	        0.50 ( 38.97%)	
        length=8, align1=0, align2=8:         0.80	        0.68 ( 14.99%)	        0.50 ( 37.49%)	
  length=8, align1=8192, align2=8191:         0.96	        0.68 ( 29.39%)	        0.76 ( 21.51%)	
  length=8, align1=8191, align2=8192:         0.92	        0.68 ( 26.10%)	        0.72 ( 21.75%)	
    length=8, align1=16376, align2=0:         0.82	        0.68 ( 17.02%)	        0.50 ( 38.98%)	
    length=8, align1=0, align2=16376:         0.82	        0.68 ( 17.07%)	        0.50 ( 39.01%)	
    length=8, align1=16368, align2=0:         0.83	        0.44 ( 47.23%)	        0.50 ( 40.04%)	
    length=8, align1=0, align2=16368:         0.81	        0.44 ( 45.82%)	        0.50 ( 38.45%)	
length=8, align1=16368, align2=16376:         0.82	        0.68 ( 17.05%)	        0.50 ( 39.02%)	
length=8, align1=16376, align2=16368:         0.80	        0.68 ( 15.18%)	        0.50 ( 37.63%)	
    length=8, align1=16352, align2=0:         0.81	        0.44 ( 45.66%)	        0.50 ( 38.26%)	
    length=8, align1=0, align2=16352:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=8, align1=16352, align2=16368:         0.82	        0.44 ( 46.25%)	        0.50 ( 39.02%)	
length=8, align1=16368, align2=16352:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
    length=8, align1=16336, align2=0:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
    length=8, align1=0, align2=16336:         0.81	        0.44 ( 45.88%)	        0.50 ( 38.50%)	
length=8, align1=16336, align2=16360:         0.82	        0.68 ( 17.07%)	        0.50 ( 39.02%)	
length=8, align1=16360, align2=16336:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.02%)	
    length=8, align1=16320, align2=0:         0.82	        0.46 ( 43.73%)	        0.50 ( 39.00%)	
    length=8, align1=0, align2=16320:         0.82	        0.44 ( 46.26%)	        0.50 ( 38.84%)	
length=8, align1=16320, align2=16352:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=8, align1=16352, align2=16320:         0.80	        0.44 ( 45.05%)	        0.50 ( 37.57%)	
    length=8, align1=16304, align2=0:         0.82	        0.44 ( 46.14%)	        0.50 ( 38.81%)	
    length=8, align1=0, align2=16304:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=8, align1=16304, align2=16344:         0.80	        0.68 ( 14.94%)	        0.50 ( 37.54%)	
length=8, align1=16344, align2=16304:         0.82	        0.68 ( 17.00%)	        0.50 ( 38.98%)	
    length=8, align1=16288, align2=0:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
    length=8, align1=0, align2=16288:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=8, align1=16288, align2=16336:         0.82	        0.44 ( 46.37%)	        0.50 ( 39.07%)	
length=8, align1=16336, align2=16288:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.03%)	
    length=8, align1=16272, align2=0:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
    length=8, align1=0, align2=16272:         0.84	        0.44 ( 47.73%)	        0.50 ( 40.59%)	
length=8, align1=16272, align2=16328:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.02%)	
length=8, align1=16328, align2=16272:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.02%)	
        length=9, align1=0, align2=0:         0.80	        0.44 ( 44.99%)	        0.50 ( 37.49%)	
        length=9, align1=9, align2=0:         1.72	        0.68 ( 60.51%)	        0.86 ( 49.97%)	
        length=9, align1=0, align2=9:         0.96	        0.68 ( 29.18%)	        0.86 ( 10.42%)	
  length=9, align1=8192, align2=8191:         0.99	        0.68 ( 31.31%)	        0.98 (  1.00%)	
  length=9, align1=8191, align2=8192:         1.12	        0.68 ( 39.31%)	        0.98 ( 12.53%)	
    length=9, align1=16375, align2=0:         1.12	        0.68 ( 39.45%)	        0.98 ( 12.74%)	
    length=9, align1=0, align2=16375:         0.99	        0.71 ( 28.72%)	        0.98 (  1.00%)	
    length=9, align1=16368, align2=0:         0.80	        0.44 ( 45.00%)	        0.50 ( 37.49%)	
    length=9, align1=0, align2=16368:         0.80	        0.44 ( 45.00%)	        0.50 ( 37.50%)	
length=9, align1=16368, align2=16376:         0.80	        0.68 ( 14.99%)	        0.50 ( 37.50%)	
length=9, align1=16376, align2=16368:         0.80	        0.68 ( 15.03%)	        0.50 ( 37.45%)	
    length=9, align1=16352, align2=0:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
    length=9, align1=0, align2=16352:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=9, align1=16352, align2=16368:         0.81	        0.44 ( 45.45%)	        0.50 ( 38.02%)	
length=9, align1=16368, align2=16352:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
    length=9, align1=16336, align2=0:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
    length=9, align1=0, align2=16336:         0.82	        0.44 ( 46.15%)	        0.50 ( 38.82%)	
length=9, align1=16336, align2=16360:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.02%)	
length=9, align1=16360, align2=16336:         0.80	        0.71 ( 11.97%)	        0.50 ( 37.86%)	
    length=9, align1=16320, align2=0:         0.82	        0.44 ( 46.32%)	        0.50 ( 39.01%)	
    length=9, align1=0, align2=16320:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=9, align1=16320, align2=16352:         0.81	        0.44 ( 45.73%)	        0.50 ( 38.33%)	
length=9, align1=16352, align2=16320:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
    length=9, align1=16304, align2=0:         0.80	        0.44 ( 45.15%)	        0.50 ( 37.68%)	
    length=9, align1=0, align2=16304:         0.82	        0.44 ( 46.32%)	        0.50 ( 39.02%)	
length=9, align1=16304, align2=16344:         0.82	        0.68 ( 16.98%)	        0.50 ( 39.03%)	
length=9, align1=16344, align2=16304:         0.81	        0.68 ( 15.73%)	        0.50 ( 38.04%)	
    length=9, align1=16288, align2=0:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
    length=9, align1=0, align2=16288:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=9, align1=16288, align2=16336:         0.82	        0.44 ( 46.27%)	        0.50 ( 39.03%)	
length=9, align1=16336, align2=16288:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
    length=9, align1=16272, align2=0:         0.83	        0.44 ( 47.06%)	        0.50 ( 39.93%)	
    length=9, align1=0, align2=16272:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.03%)	
length=9, align1=16272, align2=16328:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.03%)	
length=9, align1=16328, align2=16272:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.02%)	
       length=10, align1=0, align2=0:         0.80	        0.44 ( 44.99%)	        0.50 ( 37.50%)	
      length=10, align1=10, align2=0:         1.60	        0.68 ( 57.52%)	        0.88 ( 45.02%)	
      length=10, align1=0, align2=10:         0.96	        0.68 ( 29.17%)	        0.86 ( 10.42%)	
 length=10, align1=8192, align2=8191:         0.99	        0.68 ( 31.19%)	        0.98 (  1.01%)	
 length=10, align1=8191, align2=8192:         1.12	        0.68 ( 39.54%)	        0.98 ( 12.87%)	
   length=10, align1=16374, align2=0:         1.20	        0.68 ( 43.35%)	        0.98 ( 18.14%)	
   length=10, align1=0, align2=16374:         0.99	        0.68 ( 31.31%)	        0.98 (  1.02%)	
   length=10, align1=16368, align2=0:         0.80	        0.44 ( 45.00%)	        0.50 ( 37.50%)	
   length=10, align1=0, align2=16368:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.03%)	
length=10, align1=16368, align2=16376:         0.80	        0.68 ( 14.98%)	        0.50 ( 37.49%)	
length=10, align1=16376, align2=16368:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.02%)	
   length=10, align1=16352, align2=0:         0.81	        0.44 ( 45.50%)	        0.50 ( 38.08%)	
   length=10, align1=0, align2=16352:         0.82	        0.44 ( 46.32%)	        0.50 ( 39.02%)	
length=10, align1=16352, align2=16368:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.03%)	
length=10, align1=16368, align2=16352:         0.81	        0.44 ( 45.94%)	        0.50 ( 38.49%)	
   length=10, align1=16336, align2=0:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
   length=10, align1=0, align2=16336:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=10, align1=16336, align2=16360:         0.82	        0.68 ( 17.07%)	        0.54 ( 34.70%)	
length=10, align1=16360, align2=16336:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.03%)	
   length=10, align1=16320, align2=0:         0.80	        0.44 ( 45.19%)	        0.50 ( 37.71%)	
   length=10, align1=0, align2=16320:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=10, align1=16320, align2=16352:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.03%)	
length=10, align1=16352, align2=16320:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
   length=10, align1=16304, align2=0:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
   length=10, align1=0, align2=16304:         0.80	        0.44 ( 45.10%)	        0.50 ( 37.62%)	
length=10, align1=16304, align2=16344:         0.82	        0.68 ( 16.95%)	        0.50 ( 39.02%)	
length=10, align1=16344, align2=16304:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.02%)	
   length=10, align1=16288, align2=0:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
   length=10, align1=0, align2=16288:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=10, align1=16288, align2=16336:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=10, align1=16336, align2=16288:         0.84	        0.44 ( 47.05%)	        0.50 ( 40.12%)	
   length=10, align1=16272, align2=0:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.03%)	
   length=10, align1=0, align2=16272:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=10, align1=16272, align2=16328:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.02%)	
length=10, align1=16328, align2=16272:         0.82	        0.68 ( 17.07%)	        0.50 ( 39.03%)	
       length=11, align1=0, align2=0:         0.80	        0.44 ( 45.32%)	        0.50 ( 37.88%)	
      length=11, align1=11, align2=0:         1.48	        0.68 ( 54.05%)	        0.86 ( 41.84%)	
      length=11, align1=0, align2=11:         0.96	        0.68 ( 29.17%)	        0.88 (  8.44%)	
 length=11, align1=8192, align2=8191:         0.99	        0.68 ( 31.32%)	        0.98 (  1.02%)	
 length=11, align1=8191, align2=8192:         1.12	        0.68 ( 39.29%)	        0.98 ( 12.51%)	
   length=11, align1=16373, align2=0:         1.33	        0.68 ( 48.80%)	        0.98 ( 26.20%)	
   length=11, align1=0, align2=16373:         0.99	        0.68 ( 31.34%)	        0.98 (  1.21%)	
   length=11, align1=16368, align2=0:         0.80	        0.44 ( 45.26%)	        0.50 ( 37.77%)	
   length=11, align1=0, align2=16368:         0.80	        0.44 ( 45.00%)	        0.50 ( 37.49%)	
length=11, align1=16368, align2=16376:         0.80	        0.68 ( 15.01%)	        0.50 ( 37.56%)	
length=11, align1=16376, align2=16368:         0.82	        0.68 ( 17.07%)	        0.50 ( 39.02%)	
   length=11, align1=16352, align2=0:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
   length=11, align1=0, align2=16352:         0.81	        0.44 ( 45.35%)	        0.50 ( 37.91%)	
length=11, align1=16352, align2=16368:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=11, align1=16368, align2=16352:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
   length=11, align1=16336, align2=0:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
